"","X.x","lab_number","sample_code","year.x","site.x","plot.x","top","bottom","pH","bray_p","olsen_p","total_carbon","inorganic_carbon","total_p","lead","bulk_density","ksat","k","loi_om","depth_increment_height","dry_mass","radius","bd_pred","bd_meas","bd_comp","code","X.y","year.y","site.y","plot.y","ksat_1","ksat_2","ksat_3","ksat_4","ksat_5","ksat_avg","site_type","land_use","land_use_detail"
"79",79,79,"18.014.0-10",2018,14,14,0,10,7.2,27,NA,2.694,NA,401,19,NA,NA,NA,NA,10,NA,1.05,1.34402428503753,NA,1.34402428503753,"20181414",14,2018,14,14,7.453485951,5.852901227,12.95582162,NA,NA,8.754069599,"Park/Green Space","Maintained_lawn","Maintained_lawn"
"80",80,80,"18.014.10-20",2018,14,14,10,20,7.3,19,NA,2.345,NA,436,30.5,NA,NA,NA,NA,10,NA,1.05,1.35719000507473,NA,1.35719000507473,"20181414",14,2018,14,14,7.453485951,5.852901227,12.95582162,NA,NA,8.754069599,"Park/Green Space","Maintained_lawn","Maintained_lawn"
"81",81,81,"18.014.20-40",2018,14,14,20,40,7.8,30,14,0.716,1.1,236,6,NA,NA,NA,NA,20,NA,1.05,1.42050962761183,NA,1.42050962761183,"20181414",14,2018,14,14,7.453485951,5.852901227,12.95582162,NA,NA,8.754069599,"Park/Green Space","Maintained_lawn","Maintained_lawn"
"82",82,82,"18.014.40-60",2018,14,14,40,60,7.9,12,16,1.737,7.2,338,10.5,NA,NA,NA,NA,20,NA,1.05,1.38045995347569,NA,1.38045995347569,"20181414",14,2018,14,14,7.453485951,5.852901227,12.95582162,NA,NA,8.754069599,"Park/Green Space","Maintained_lawn","Maintained_lawn"
"83",83,83,"18.014.60-80",2018,14,14,60,80,7.7,18,17,1.536,4.4,302,10,NA,NA,NA,NA,20,NA,1.05,1.38824715858295,NA,1.38824715858295,"20181414",14,2018,14,14,7.453485951,5.852901227,12.95582162,NA,NA,8.754069599,"Park/Green Space","Maintained_lawn","Maintained_lawn"
"84",84,84,"18.014.80-100",2018,14,14,80,100,7.4,17,NA,0.897,0.8,229,7,1.20885577637327,NA,NA,NA,20,83.74,1.05,1.41331948691599,1.20885577637327,1.20885577637327,"20181414",14,2018,14,14,7.453485951,5.852901227,12.95582162,NA,NA,8.754069599,"Park/Green Space","Maintained_lawn","Maintained_lawn"
"85",85,85,"18.015.0-10",2018,15,15,0,10,6.7,63,NA,3.704,NA,737,22,0.798300984397443,NA,NA,NA,10,27.65,1.05,1.30669466325789,0.798300984397443,0.798300984397443,"20181515",15,2018,15,15,7.453485951,5.852901227,12.95582162,NA,NA,8.754069599,"Park/Green Space","Maintained_lawn","Maintained_lawn"
"86",86,86,"18.015.10-20",2018,15,15,10,20,6.9,43,NA,2.3,NA,612,24,2.77716353306293,NA,NA,NA,10,96.19,1.05,1.3588977009184,NA,1.3588977009184,"20181515",15,2018,15,15,7.453485951,5.852901227,12.95582162,NA,NA,8.754069599,"Park/Green Space","Maintained_lawn","Maintained_lawn"
"87",87,87,"18.015.20-40",2018,15,15,20,40,7.4,25,NA,1.541,0.9,478,15.5,1.38858176653147,NA,NA,NA,20,96.19,1.05,1.38805287382031,1.38858176653147,1.38858176653147,"20181515",15,2018,15,15,7.453485951,5.852901227,12.95582162,NA,NA,8.754069599,"Park/Green Space","Maintained_lawn","Maintained_lawn"
"88",88,88,"18.015.40-60",2018,15,15,40,60,7.4,30,NA,1.65,0.7,389,12.5,0,NA,NA,NA,20,NA,1.05,1.38382474020126,NA,1.38382474020126,"20181515",15,2018,15,15,7.453485951,5.852901227,12.95582162,NA,NA,8.754069599,"Park/Green Space","Maintained_lawn","Maintained_lawn"
"89",89,89,"18.015.60-80",2018,15,15,60,80,6.4,26,NA,1.267,NA,336,5,0,NA,NA,NA,20,NA,1.05,1.39874299301094,NA,1.39874299301094,"20181515",15,2018,15,15,7.453485951,5.852901227,12.95582162,NA,NA,8.754069599,"Park/Green Space","Maintained_lawn","Maintained_lawn"
"90",90,90,"18.015.80-100",2018,15,15,80,100,5.1,12,NA,0.952,NA,268,4,0.745898948712765,NA,NA,NA,20,51.67,1.05,1.41114240305064,0.745898948712765,0.745898948712765,"20181515",15,2018,15,15,7.453485951,5.852901227,12.95582162,NA,NA,8.754069599,"Park/Green Space","Maintained_lawn","Maintained_lawn"
"91",91,91,"18.016.0-10",2018,16,16,0,10,7.1,24,NA,4.222,NA,439,44.5,0.637485921717741,NA,NA,10.66905044,10,22.08,1.05,1.28798608243234,0.637485921717741,0.637485921717741,"20181616",16,2018,16,16,NA,NA,NA,NA,NA,NA,"Park/Green Space","Maintained_lawn","Maintained_lawn"
"92",92,92,"18.016.10-20",2018,16,16,10,20,7.3,22,NA,2.589,NA,408,51.5,1.92949203570637,NA,NA,7.736382516,10,66.83,1.05,1.34797075141906,1.92949203570637,1.92949203570637,"20181616",16,2018,16,16,NA,NA,NA,NA,NA,NA,"Park/Green Space","Maintained_lawn","Maintained_lawn"
"93",93,93,"18.016.20-40",2018,16,16,20,40,7.4,18,NA,2.25,0.8,421,66,1.63427946552685,NA,NA,6.370830412,20,113.21,1.05,1.36079786144403,1.63427946552685,1.63427946552685,"20181616",16,2018,16,16,NA,NA,NA,NA,NA,NA,"Park/Green Space","Maintained_lawn","Maintained_lawn"
"94",94,94,"18.016.40-60",2018,16,16,40,60,7.6,21,10,1.48,0.8,313,43.5,2.39779011769286,NA,NA,5.192242914,20,166.1,1.05,1.39042515107873,2.39779011769286,2.39779011769286,"20181616",16,2018,16,16,NA,NA,NA,NA,NA,NA,"Park/Green Space","Maintained_lawn","Maintained_lawn"
"95",95,95,"18.016.60-80",2018,16,16,60,80,7.5,24,10,2.97,1.8,349,40.5,2.32416742292927,NA,NA,5.949986342,20,161,1.05,1.33371013070998,2.32416742292927,2.32416742292927,"20181616",16,2018,16,16,NA,NA,NA,NA,NA,NA,"Park/Green Space","Maintained_lawn","Maintained_lawn"
"96",96,96,"18.016.80-100",2018,16,16,80,100,7.6,28.5,16,2.717,0.9,416,16,2.37844611553929,NA,NA,6.860770466,20,164.76,1.05,1.34316148860219,2.37844611553929,2.37844611553929,"20181616",16,2018,16,16,NA,NA,NA,NA,NA,NA,"Park/Green Space","Maintained_lawn","Maintained_lawn"
"97",97,97,"18.017.0-10",2018,17,17,0,10,7.5,40,19,3.813,1,431,52.5,0.947278672624959,NA,NA,7.383281797,10,32.81,1.05,1.30273359428522,0.947278672624959,0.947278672624959,"20181717",17,2018,17,17,NA,NA,NA,NA,NA,NA,"Park/Green Space","Maintained_lawn","Maintained_lawn"
"98",98,98,"18.017.10-20",2018,17,17,10,20,7.5,33,19,3.48,1.3,747,29,0.979903631480985,NA,NA,5.609818461,10,33.94,1.05,1.31487584014078,0.979903631480985,0.979903631480985,"20181717",17,2018,17,17,NA,NA,NA,NA,NA,NA,"Park/Green Space","Maintained_lawn","Maintained_lawn"
"99",99,99,"18.017.20-40",2018,17,17,20,40,7.7,29,16,1.943,1.3,334,31,1.86712928249485,NA,NA,4.925725122,20,129.34,1.05,1.37252787748429,1.86712928249485,1.86712928249485,"20181717",17,2018,17,17,NA,NA,NA,NA,NA,NA,"Park/Green Space","Maintained_lawn","Maintained_lawn"
"100",100,100,"18.017.40-60",2018,17,17,40,60,7.7,34,18,2.337,1.2,297,33.5,0.161103779129755,NA,NA,5.480220477,20,11.16,1.05,1.35749342605268,0.161103779129755,0.161103779129755,"20181717",17,2018,17,17,NA,NA,NA,NA,NA,NA,"Park/Green Space","Maintained_lawn","Maintained_lawn"
"101",101,101,"18.017.60-80",2018,17,17,60,80,8,16,7,1.319,4,224,10,1.98117228026592,NA,NA,5.247717559,20,137.24,1.05,1.39670741248276,1.98117228026592,1.98117228026592,"20181717",17,2018,17,17,NA,NA,NA,NA,NA,NA,"Park/Green Space","Maintained_lawn","Maintained_lawn"
"102",102,102,"18.017.80-100",2018,17,17,80,100,8.1,21,10,1.153,2.9,263,18.5,2.17504537647672,NA,NA,5.976717411,20,150.67,1.05,1.40321680061531,2.17504537647672,2.17504537647672,"20181717",17,2018,17,17,NA,NA,NA,NA,NA,NA,"Park/Green Space","Maintained_lawn","Maintained_lawn"
"103",103,103,"18.018.0-10",2018,18,18,0,10,7.2,45,NA,3.465,NA,472,45.5,1.10318555565375,NA,NA,NA,10,38.21,1.05,1.31542566415716,1.10318555565375,1.10318555565375,"20181818",18,2018,18,18,NA,NA,NA,NA,NA,NA,"Park/Green Space","Maintained_lawn","Maintained_lawn"
"104",104,104,"18.018.10-20",2018,18,18,10,20,7.4,41,NA,2.469,1,331,36,1.51431778052969,NA,NA,NA,10,52.45,1.05,1.3524963310608,1.51431778052969,1.51431778052969,"20181818",18,2018,18,18,NA,NA,NA,NA,NA,NA,"Park/Green Space","Maintained_lawn","Maintained_lawn"
"105",105,105,"18.018.20-40",2018,18,18,20,40,7.6,39,19,2.105,1.2,325,44.5,1.66084137893175,NA,NA,NA,20,115.05,1.05,1.36632456142868,1.66084137893175,1.66084137893175,"20181818",18,2018,18,18,NA,NA,NA,NA,NA,NA,"Park/Green Space","Maintained_lawn","Maintained_lawn"
"106",106,106,"18.018.40-60",2018,18,18,40,60,7.5,42,18,2.079,1.3,500,35,2.57895969010132,NA,NA,NA,20,178.65,1.05,1.36731811431613,2.57895969010132,2.57895969010132,"20181818",18,2018,18,18,NA,NA,NA,NA,NA,NA,"Park/Green Space","Maintained_lawn","Maintained_lawn"
"107",107,107,"18.018.60-80",2018,18,18,60,80,7.6,39,22,2.313,1.4,323,30,2.31593900410275,NA,NA,NA,20,160.43,1.05,1.3584041284385,2.31593900410275,2.31593900410275,"20181818",18,2018,18,18,NA,NA,NA,NA,NA,NA,"Park/Green Space","Maintained_lawn","Maintained_lawn"
"108",108,108,"18.018.80-100",2018,18,18,80,100,7.5,43,27,2.163,1.7,461,62,2.41742283629649,NA,NA,NA,20,167.46,1.05,1.36411098021537,2.41742283629649,2.41742283629649,"20181818",18,2018,18,18,NA,NA,NA,NA,NA,NA,"Park/Green Space","Maintained_lawn","Maintained_lawn"
"109",109,109,"18.019.0-10",2018,19,19,0,10,6.3,8,NA,3.625,NA,547,35,0,NA,NA,10.59736073,10,NA,1.05,1.30957368104858,NA,1.30957368104858,"20181919",19,2018,19,19,55.95388577,21.79701147,NA,NA,NA,38.87544862,"Park/Green Space","Maintained_lawn","Maintained_lawn"
"110",110,110,"18.019.10-20",2018,19,19,10,20,5.9,10,NA,2.301,NA,496,22.5,1.16843547336581,NA,NA,8.411286612,10,40.47,1.05,1.35885972693253,1.16843547336581,1.16843547336581,"20181919",19,2018,19,19,55.95388577,21.79701147,NA,NA,NA,38.87544862,"Park/Green Space","Maintained_lawn","Maintained_lawn"
"111",111,111,"18.019.20-40",2018,19,19,20,40,6.3,13,NA,1.298,NA,333,0,1.54448864956026,NA,NA,4.513510085,20,106.99,1.05,1.39752908950921,1.54448864956026,1.54448864956026,"20181919",19,2018,19,19,55.95388577,21.79701147,NA,NA,NA,38.87544862,"Park/Green Space","Maintained_lawn","Maintained_lawn"
"112",112,112,"18.019.40-60",2018,19,19,40,60,6.9,22,NA,0.819,NA,351,4.5,1.34426379144828,NA,NA,10.78707664,20,93.12,1.05,1.41641318767219,1.34426379144828,1.34426379144828,"20181919",19,2018,19,19,55.95388577,21.79701147,NA,NA,NA,38.87544862,"Park/Green Space","Maintained_lawn","Maintained_lawn"
"113",113,113,"18.019.60-80",2018,19,19,60,80,6.8,16,NA,0.397,NA,281,3.5,1.57090620474014,NA,NA,2.933761174,20,108.82,1.05,1.43327771211924,1.57090620474014,1.57090620474014,"20181919",19,2018,19,19,55.95388577,21.79701147,NA,NA,NA,38.87544862,"Park/Green Space","Maintained_lawn","Maintained_lawn"
"114",114,114,"18.019.80-100",2018,19,19,80,100,6.7,13,NA,0.345,NA,220,3.5,1.10737194417953,NA,NA,2.176015474,20,76.71,1.05,1.43537070096416,1.10737194417953,1.10737194417953,"20181919",19,2018,19,19,55.95388577,21.79701147,NA,NA,NA,38.87544862,"Park/Green Space","Maintained_lawn","Maintained_lawn"
"115",115,115,"18.020.0-10",2018,20,20,0,10,7.1,15,NA,3.424,NA,414,61.5,0,NA,NA,8.823823074,10,NA,1.05,1.31692978642392,NA,1.31692978642392,"20182020",20,2018,20,20,55.95388577,21.79701147,NA,NA,NA,38.87544862,"Park/Green Space","Maintained_lawn","Maintained_lawn"
"116",116,116,"18.020.10-20",2018,20,20,10,20,7.1,7,NA,3.391,NA,484,48,1.08644000155066,NA,NA,9.111706138,10,37.63,1.05,1.31814177333878,1.08644000155066,1.08644000155066,"20182020",20,2018,20,20,55.95388577,21.79701147,NA,NA,NA,38.87544862,"Park/Green Space","Maintained_lawn","Maintained_lawn"
"117",117,117,"18.020.20-40",2018,20,20,20,40,7.7,5,12,2.131,NA,460,18.5,1.80563267863349,NA,NA,5.345345345,20,125.08,1.05,1.36533178746748,1.80563267863349,1.80563267863349,"20182020",20,2018,20,20,55.95388577,21.79701147,NA,NA,NA,38.87544862,"Park/Green Space","Maintained_lawn","Maintained_lawn"
"118",118,118,"18.020.40-60",2018,20,20,40,60,7.6,22,13,1.317,0.5,228,27.5,2.34596551490829,NA,NA,3.328487643,20,162.51,1.05,1.3967856450143,2.34596551490829,2.34596551490829,"20182020",20,2018,20,20,55.95388577,21.79701147,NA,NA,NA,38.87544862,"Park/Green Space","Maintained_lawn","Maintained_lawn"
"119",119,119,"18.020.60-80",2018,20,20,60,80,7.3,27,NA,1.683,NA,332,21,1.44791299701742,NA,NA,4.997608198,20,100.3,1.05,1.38254740219336,1.44791299701742,1.44791299701742,"20182020",20,2018,20,20,55.95388577,21.79701147,NA,NA,NA,38.87544862,"Park/Green Space","Maintained_lawn","Maintained_lawn"
"120",120,120,"18.020.80-100",2018,20,20,80,100,7.4,27,NA,1.979,0.6,319,17,1.58303229564238,NA,NA,5.649129201,20,109.66,1.05,1.37114674190466,1.58303229564238,1.58303229564238,"20182020",20,2018,20,20,55.95388577,21.79701147,NA,NA,NA,38.87544862,"Park/Green Space","Maintained_lawn","Maintained_lawn"
"121",121,121,"18.021.0-10",2018,21,21,0,10,6.9,42,NA,3.438,NA,589,33,1.39536660310772,NA,NA,9.706950469,10,48.33,1.05,1.31641597453237,1.39536660310772,1.39536660310772,"20182121",21,2018,21,21,55.95388577,21.79701147,NA,NA,NA,38.87544862,"Park/Green Space","Maintained_lawn","Maintained_lawn"
"122",122,122,"18.021.10-20",2018,21,21,10,20,6.9,47,NA,2.84,NA,379,26.5,1.58101128049201,NA,NA,7.706403595,10,54.76,1.05,1.33855754998976,1.58101128049201,1.58101128049201,"20182121",21,2018,21,21,55.95388577,21.79701147,NA,NA,NA,38.87544862,"Park/Green Space","Maintained_lawn","Maintained_lawn"
"123",123,123,"18.021.20-40",2018,21,21,20,40,7.2,40,NA,1.591,NA,405,13.5,1.84417632471561,NA,NA,5.397390273,20,127.75,1.05,1.38611163700463,1.84417632471561,1.84417632471561,"20182121",21,2018,21,21,55.95388577,21.79701147,NA,NA,NA,38.87544862,"Park/Green Space","Maintained_lawn","Maintained_lawn"
"124",124,124,"18.021.40-60",2018,21,21,40,60,7.3,26,NA,0.833,NA,319,7,2.26353696841807,NA,NA,3.07066498,20,156.8,1.05,1.41585737191554,2.26353696841807,2.26353696841807,"20182121",21,2018,21,21,55.95388577,21.79701147,NA,NA,NA,38.87544862,"Park/Green Space","Maintained_lawn","Maintained_lawn"
"125",125,125,"18.021.60-80",2018,21,21,60,80,7.5,20,8,0.412,0.2,355,0,2.14574065679631,NA,NA,2.214111922,20,148.64,1.05,1.43267457518686,2.14574065679631,2.14574065679631,"20182121",21,2018,21,21,55.95388577,21.79701147,NA,NA,NA,38.87544862,"Park/Green Space","Maintained_lawn","Maintained_lawn"
"126",126,126,"18.021.80-100",2018,21,21,80,100,7.6,16,7,0.454,0.5,199,4.5,1.73215434209492,NA,NA,2.143969629,20,119.99,1.05,1.43098724290168,1.73215434209492,1.73215434209492,"20182121",21,2018,21,21,55.95388577,21.79701147,NA,NA,NA,38.87544862,"Park/Green Space","Maintained_lawn","Maintained_lawn"
"127",127,127,"18.022.0-10",2018,22,22,0,10,6.1,130,NA,4.06,NA,950,54,1.05266017689442,NA,NA,NA,10,36.46,1.05,1.2938056435176,1.05266017689442,1.05266017689442,"20182222",22,2018,22,22,0.830362342,1.087201814,NA,NA,NA,0.958782078,"Residential","Maintained_lawn","Maintained_lawn"
"128",128,128,"18.022.10-20",2018,22,22,10,20,6.1,149,NA,4.153,NA,1012,57,0.702447122979739,NA,NA,NA,10,24.33,1.05,1.2904613079985,0.702447122979739,0.702447122979739,"20182222",22,2018,22,22,0.830362342,1.087201814,NA,NA,NA,0.958782078,"Residential","Maintained_lawn","Maintained_lawn"
"129",129,129,"18.022.20-40",2018,22,22,20,40,6.4,60,NA,1.783,NA,561,34.5,1.05930065524565,NA,NA,NA,20,73.38,1.05,1.37868443641155,1.05930065524565,1.05930065524565,"20182222",22,2018,22,22,0.830362342,1.087201814,NA,NA,NA,0.958782078,"Residential","Maintained_lawn","Maintained_lawn"
"130",130,130,"18.022.40-60",2018,22,22,40,60,6.7,50,NA,1.978,NA,525,20.5,1.03432668231604,NA,NA,NA,20,71.65,1.05,1.37118508653304,1.03432668231604,1.03432668231604,"20182222",22,2018,22,22,0.830362342,1.087201814,NA,NA,NA,0.958782078,"Residential","Maintained_lawn","Maintained_lawn"
"131",131,131,"18.022.60-80",2018,22,22,60,80,6.7,45,NA,1.64,NA,480,9,0.517957311395665,NA,NA,NA,20,35.88,1.05,1.38421206342582,0.517957311395665,0.517957311395665,"20182222",22,2018,22,22,0.830362342,1.087201814,NA,NA,NA,0.958782078,"Residential","Maintained_lawn","Maintained_lawn"
"132",132,132,"18.022.80-100",2018,22,22,80,100,6.7,20,NA,1.015,NA,391,11.5,0.864417051459655,NA,NA,NA,20,59.88,1.05,1.40865308660975,0.864417051459655,0.864417051459655,"20182222",22,2018,22,22,0.830362342,1.087201814,NA,NA,NA,0.958782078,"Residential","Maintained_lawn","Maintained_lawn"
"133",133,133,"18.023.0-10",2018,23,23,0,10,6,41,NA,4.032,NA,756,38.5,0.770584205192324,NA,NA,NA,10,26.69,1.05,1.29481437917451,0.770584205192324,0.770584205192324,"20182323",23,2018,23,23,0.830362342,1.087201814,NA,NA,NA,0.958782078,"Residential","Maintained_lawn","Maintained_lawn"
"134",134,134,"18.023.10-20",2018,23,23,10,20,6.1,28,NA,2.677,NA,561,26.5,0.669822164123714,NA,NA,NA,10,23.2,1.05,1.34466238898719,0.669822164123714,0.669822164123714,"20182323",23,2018,23,23,0.830362342,1.087201814,NA,NA,NA,0.958782078,"Residential","Maintained_lawn","Maintained_lawn"
"135",135,135,"18.023.20-40",2018,23,23,20,40,6.4,26,NA,2.227,NA,601,21.5,0.68252568792606,NA,NA,NA,20,47.28,1.05,1.3616728981231,0.68252568792606,0.68252568792606,"20182323",23,2018,23,23,0.830362342,1.087201814,NA,NA,NA,0.958782078,"Residential","Maintained_lawn","Maintained_lawn"
"136",136,136,"18.023.40-60",2018,23,23,40,60,6.1,27,NA,1.749,NA,480,12,0.637052847042661,NA,NA,NA,20,44.13,1.05,1.37999653756525,0.637052847042661,0.637052847042661,"20182323",23,2018,23,23,0.830362342,1.087201814,NA,NA,NA,0.958782078,"Residential","Maintained_lawn","Maintained_lawn"
"137",137,137,"18.023.60-80",2018,23,23,60,80,5.4,9,NA,0.584,NA,327,10,0.735360798285818,NA,NA,NA,20,50.94,1.05,1.42577807581661,0.735360798285818,0.735360798285818,"20182323",23,2018,23,23,0.830362342,1.087201814,NA,NA,NA,0.958782078,"Residential","Maintained_lawn","Maintained_lawn"
"138",138,138,"18.023.80-100",2018,23,23,80,100,5.5,10,NA,0.804,NA,321,9,0.80450838807359,NA,NA,NA,20,55.73,1.05,1.41700896508593,0.80450838807359,0.80450838807359,"20182323",23,2018,23,23,0.830362342,1.087201814,NA,NA,NA,0.958782078,"Residential","Maintained_lawn","Maintained_lawn"
"139",139,139,"19.001.0-10",2019,1,1,0,10,6.8,66,NA,3.185,NA,632,213,1.20567989542268,NA,NA,NA,10,41.76,1.05,1.32573484323169,1.20567989542268,1.20567989542268,"201911",24,2019,1,1,4.972925788,4.878196747,6.580057875,NA,NA,5.477060137,"Residential","Garden_non_food_producing","Garden_non_food_producing"
"140",140,140,"19.001.10-20",2019,1,1,10,20,7.1,53,NA,2.782,NA,605,141,1.0076204106861,NA,NA,NA,10,34.9,1.05,1.34072638466264,1.0076204106861,1.0076204106861,"201911",24,2019,1,1,4.972925788,4.878196747,6.580057875,NA,NA,5.477060137,"Residential","Garden_non_food_producing","Garden_non_food_producing"
"141",141,141,"19.001.20-40",2019,1,1,20,40,7.4,32,NA,2.097,0.3,376,41,1.0206126509385,NA,NA,NA,20,70.7,1.05,1.36663018701851,1.0206126509385,1.0206126509385,"201911",24,2019,1,1,4.972925788,4.878196747,6.580057875,NA,NA,5.477060137,"Residential","Garden_non_food_producing","Garden_non_food_producing"
"142",142,142,"19.001.40-60",2019,1,1,40,60,7.6,22,14,1.027,0.4,268,13,1.46422547644544,NA,NA,NA,20,101.43,1.05,1.40817946722015,1.46422547644544,1.46422547644544,"201911",24,2019,1,1,4.972925788,4.878196747,6.580057875,NA,NA,5.477060137,"Residential","Garden_non_food_producing","Garden_non_food_producing"
"143",143,143,"19.001.60-80",2019,1,1,60,80,7.7,45,26,0.825,0.1,415,15,1.58880662464345,NA,NA,NA,20,110.06,1.05,1.41617495217709,1.58880662464345,1.58880662464345,"201911",24,2019,1,1,4.972925788,4.878196747,6.580057875,NA,NA,5.477060137,"Residential","Garden_non_food_producing","Garden_non_food_producing"
"144",144,144,"19.001.80-100",2019,1,1,80,100,7.8,33,17,0.256,0.3,157,12,1.65145809430502,NA,NA,NA,20,114.4,1.05,1.43896055875852,1.65145809430502,1.65145809430502,"201911",24,2019,1,1,4.972925788,4.878196747,6.580057875,NA,NA,5.477060137,"Residential","Garden_non_food_producing","Garden_non_food_producing"
"145",145,145,"19.002.0-10",2019,2,2,0,10,6.5,70,NA,4.14,NA,776,300,0.851713527657308,NA,NA,NA,10,29.5,1.05,1.29092823187989,0.851713527657308,0.851713527657308,"201922",25,2019,2,2,5.764792952,8.85719831,NA,NA,NA,7.310995631,"Residential","Maintained_lawn","Maintained_lawn"
"146",146,146,"19.002.10-20",2019,2,2,10,20,7,83,NA,3.22,NA,836,197,1.28247847113687,NA,NA,NA,10,44.42,1.05,1.32444142900851,1.28247847113687,1.28247847113687,"201922",25,2019,2,2,5.764792952,8.85719831,NA,NA,NA,7.310995631,"Residential","Maintained_lawn","Maintained_lawn"
"147",147,147,"19.002.20-40",2019,2,2,20,40,7.4,51,NA,1.238,0.1,371,41,1.2133308813491,NA,NA,NA,20,84.05,1.05,1.39987960826481,1.2133308813491,1.2133308813491,"201922",25,2019,2,2,5.764792952,8.85719831,NA,NA,NA,7.310995631,"Residential","Maintained_lawn","Maintained_lawn"
"148",148,148,"19.002.40-60",2019,2,2,40,60,7.5,42,19,1.024,0.4,296,48,1.56902954781479,NA,NA,NA,20,108.69,1.05,1.4082978559955,1.56902954781479,1.56902954781479,"201922",25,2019,2,2,5.764792952,8.85719831,NA,NA,NA,7.310995631,"Residential","Maintained_lawn","Maintained_lawn"
"149",149,149,"19.002.60-80",2019,2,2,60,80,7.4,23,NA,0.656,0.2,263,34,1.63557868955209,NA,NA,NA,20,113.3,1.05,1.42290177640583,1.63557868955209,1.63557868955209,"201922",25,2019,2,2,5.764792952,8.85719831,NA,NA,NA,7.310995631,"Residential","Maintained_lawn","Maintained_lawn"
"150",150,150,"19.002.80-100",2019,2,2,80,100,7.5,25,17,0.328,0.2,295,13,1.402295797909,NA,NA,NA,20,97.14,1.05,1.4360556597136,1.402295797909,1.402295797909,"201922",25,2019,2,2,5.764792952,8.85719831,NA,NA,NA,7.310995631,"Residential","Maintained_lawn","Maintained_lawn"
"151",151,151,"19.003.0-10",2019,3,3,0,10,6.6,65,NA,4.771,NA,804,261,0.89704201031568,NA,NA,NA,10,31.07,1.05,1.26847439287456,0.89704201031568,0.89704201031568,"201933",26,2019,3,3,4.687853609,7.127211892,8.615514742,NA,NA,6.810193414,"Residential","Maintained_lawn","Maintained_lawn"
"152",152,152,"19.003.10-20",2019,3,3,10,20,7.2,72,NA,2.824,NA,554,113,1.10780501885461,NA,NA,NA,10,38.37,1.05,1.33915547025871,1.10780501885461,1.10780501885461,"201933",26,2019,3,3,4.687853609,7.127211892,8.615514742,NA,NA,6.810193414,"Residential","Maintained_lawn","Maintained_lawn"
